【央视频道】线1,#genre#
济南新闻,http://39.136.48.26:8089/PLTV/88888888/224/3221225988/index.m3u8
济南都市,http://39.136.48.26:8089/PLTV/88888888/224/3221226029/index.m3u8
济南文旅体育,http://39.136.48.20:8089/PLTV/88888888/224/3221226067/index.m3u8
济南娱乐,http://39.136.48.28:8089/PLTV/88888888/224/3221225992/index.m3u8
济南生活,http://39.136.48.8:8089/PLTV/88888888/224/3221225906/index.m3u8
济南商务,http://39.136.48.8:8089/PLTV/88888888/224/3221225862/index.m3u8
济南少儿,http://39.136.48.8:8089/PLTV/88888888/224/3221225979/index.m3u8
济南鲁中,http://39.136.48.20:8089/PLTV/88888888/224/3221225910/index.m3u8
济南教育,http://livejnedu.chinamcache.com/live/jneduzb01.m3u8
青岛新闻综合,http://lanjinglive02.qtvnews.com/qtv/zb9.m3u8?auth_key=2195065577-0-0-13b86545db9ed57a81bd05800caa7dd7
青岛李沧频道,rtmp://jsylivealone.iqilu.com/licang/licang_tv01
青岛城阳频道,http://pili-live-rtmp.56.i2863.com/i2863-56/live_56_307317.m3u8
日照新闻综合,http://live.rzw.com.cn/xwzh/sd/live.m3u8
日照公共频道,http://live.rzw.com.cn/kzpd/sd/live.m3u8
日照科教频道,http://live.rzw.com.cn/ggpd/sd/live.m3u8
日照房车频道,http://live.rzw.com.cn/fcpd/sd/live.m3u8
烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8
烟台公共频道,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8
烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8
烟台影视频道,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
临沂新闻综合,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel111841/playlist.m3u8
临沂农科频道,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel115062/playlist.m3u8
临沂公共频道,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel113571/playlist.m3u8
济宁综合频道,http://39.136.48.54:8089/PLTV/88888888/224/3221226333/index.m3u8
济宁教育频道,http://39.136.48.54:8089/PLTV/88888888/224/3221226063/index.m3u8
济宁公共频道,http://39.136.48.54:8089/PLTV/88888888/224/3221226331/index.m3u8
济宁图文频道,http://lives.jnnews.tv/video/s10001-JNTV4/index.m3u8
菏泽新闻综合,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8
菏泽经济生活,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8
菏泽影视频道,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8
枣庄新闻综合,http://stream.zztvzd.com/1/sd/live.m3u8
枣庄教育频道,http://stream.zztvzd.com/2/sd/live.m3u8
枣庄公共频道,http://stream.zztvzd.com/3/sd/live.m3u8
东营综合频道,rtmp://stream.hhek.cn:9936/live/xwzh_sd
东营公共频道,rtmp://stream.hhek.cn:9936/live/ggpd_sd
东营科教频道,rtmp://stream.hhek.cn:9936/live/dyjy_sd
东营图文频道,rtmp://stream.hhek.cn:9936/live/twpd_sd
潍坊新闻综合,http://stream.wfcmw.cn/1/sd/live.m3u8
潍坊农业频道,http://stream.wfcmw.cn/2/sd/live.m3u8
潍坊公共频道,http://stream.wfcmw.cn/3/sd/live.m3u8
潍坊科教频道,http://stream.wfcmw.cn/4/sd/live.m3u8
德州新闻频道,rtmp://jsylivealone.iqilu.com/dezhou/dezhou_tv01
德州经济生活,rtmp://jsylivealone.iqilu.com/dezhou/dezhou_tv02
德州图文频道,rtmp://jsylivealone.iqilu.com/dezhou/dezhou_tv03
威海综合频道,rtmp://wslivealone.iqilu.com/weihai/weihai_tv01
威海公共频道,rtmp://wslivealone.iqilu.com/weihai/weihai_tv02
威海海洋频道,rtmp://wslivealone.iqilu.com/weihai/weihai_tv03
滨州新闻综合,http://stream.bzcm.net/2/sd/live.m3u8
滨州公共频道,http://stream.bzcm.net/1/sd/live.m3u8
聊城新闻综合,http://39.136.48.104:8089/PLTV/88888888/224/3221225930/index.m3u8
聊城民生频道,http://39.136.48.98:8089/PLTV/88888888/224/3221225977/index.m3u8
泰安新闻综合,http://223.99.8.99:8666/live/tatv0111.m3u8
泰安经济生活,http://223.99.8.99:8666/live/tatv222.m3u8
长清新闻综合,http://39.136.48.4:8089/PLTV/88888888/224/3221225865/index.m3u8
长清生活频道,rtmp://wslivealone.iqilu.com/changqing/changqing_tv02
济阳综合频道,rtmp://jsylivealone.iqilu.com/live/jiyang_tv01
济阳影视频道,rtmp://jsylivealone.iqilu.com/live/jiyang_tv02
历城新闻频道,rtmp://jsylivealone.iqilu.com/licheng/licheng_tv01
历城影视频道,rtmp://jsylivealone.iqilu.com/licheng/licheng_tv02
平阴综合频道,rtmp://jsylivealone.iqilu.com/pingyin/pingyin_tv01
平阴生活频道,rtmp://jsylivealone.iqilu.com/pingyin/pingyin_tv02
商河综合频道,rtmp://wslivealone.iqilu.com/shanghe/shanghe_tv01
商河影视频道,rtmp://wslivealone.iqilu.com/shanghe/shanghe_tv02
章丘综合频道,rtmp://jsylivealone.iqilu.com/zhangqiu/zhangqiu_tv01
章丘公共频道,rtmp://jsylivealone.iqilu.com/zhangqiu/zhangqiu_tv02
黄岛新闻综合,rtmp://jsylivealone.iqilu.com/huangdao/huangdao_tv01
黄岛生活财经,rtmp://jsylivealone.iqilu.com/huangdao/huangdao_tv02
即墨新闻综合,rtmp://jsylivealone.iqilu.com/jimo/jimo_tv01
即墨生活服务,rtmp://jsylivealone.iqilu.com/jimo/jimo_tv02
胶州新闻频道,rtmp://jsylivealone.iqilu.com/jiaozhou/jiaozhou_tv01
胶州生活频道,rtmp://jsylivealone.iqilu.com/jiaozhou/jiaozhou_tv02
崂山电视台,rtmp://jsylivealone.iqilu.com/laoshan/laoshan_tv01
莱西综合频道,rtmp://jsylivealone.iqilu.com/laixi/laixi_tv01
莱西生活频道,rtmp://jsylivealone.iqilu.com/laixi/laixi_tv02
平度新闻综合,rtmp://jsylivealone.iqilu.com/pingdu/pingdu_tv01
平度生活服务,rtmp://jsylivealone.iqilu.com/pingdu/pingdu_tv02
莒县电视一套,rtmp://jsylivealone.iqilu.com/juxian/juxian_tv01
莒县电视二套,rtmp://jsylivealone.iqilu.com/juxian/juxian_tv02
莒县图文频道,rtmp://jsylivealone.iqilu.com/juxian/juxian_tv03
岚山综合频道,rtmp://jsylivealone.iqilu.com/rizhaolanshan/rizhaolanshan_tv01
五莲新闻综合,rtmp://jsylivealone.iqilu.com/wulian/wulian_tv01
五莲文化旅游,rtmp://jsylivealone.iqilu.com/wulian/wulian_tv02
长岛综合频道,rtmp://jsylivealone.iqilu.com/live/changdao_tv01
福山综合频道,rtmp://wslivealone.iqilu.com/fushan/fushan_tv01
福山生活频道,rtmp://wslivealone.iqilu.com/fushan/fushan_tv02
海阳新闻综合,rtmp://jsylivealone.iqilu.com/haiyang/haiyang_tv01
龙口新闻综合,rtmp://wslivealone.iqilu.com/longkou/longkou_tv01
龙口生活频道,rtmp://wslivealone.iqilu.com/longkou/longkou_tv02
莱山综合频道,rtmp://jsylivealone.iqilu.com/laishan/laishan_tv01
莱山影视频道,rtmp://jsylivealone.iqilu.com/laishan/laishan_tv02
莱阳新闻综合,rtmp://jsylivealone.iqilu.com/laiyang/laiyang_tv01
莱阳生活频道,rtmp://jsylivealone.iqilu.com/laiyang/laiyang_tv02
莱州综合频道,rtmp://wslivealone.iqilu.com/laizhou/laizhou_tv01
莱州商务频道,rtmp://wslivealone.iqilu.com/laizhou/laizhou_tv02
牟平综合频道,rtmp://jsylivealone.iqilu.com/muping/muping_tv01
蓬莱新闻频道,rtmp://wslivealone.iqilu.com/penglai/penglai_tv01
蓬莱综合频道,rtmp://wslivealone.iqilu.com/penglai/penglai_tv02
栖霞市新闻频道,rtmp://jsylivealone.iqilu.com/live/qixia_tv01
栖霞市苹果频道,rtmp://jsylivealone.iqilu.com/live/qixia_tv02
招远综合频道,rtmp://jsylivealone.iqilu.com/zhaoyuan/zhaoyuan_tv01
招远综艺频道,rtmp://jsylivealone.iqilu.com/zhaoyuan/zhaoyuan_tv02
费县综合频道,rtmp://jsylivealone.iqilu.com/live/feixian_tv01
费县生活频道,rtmp://jsylivealone.iqilu.com/live/feixian_tv02
河东综合频道,rtmp://jsylivealone.iqilu.com/live/hedong_tv02
河东影视频道,rtmp://jsylivealone.iqilu.com/live/hedong_tv01
莒南综合频道,rtmp://jsylivealone.iqilu.com/junan/junan_tv01
莒南影视频道,rtmp://jsylivealone.iqilu.com/junan/junan_tv02
兰山综合频道,rtmp://jsylivealone.iqilu.com/lanshan/lanshan_tv01
兰陵综合频道,rtmp://jsylivealone.iqilu.com/live/lanling_tv01
兰陵公共频道,rtmp://jsylivealone.iqilu.com/live/lanling_tv02
临沭新闻频道,rtmp://wslivealone.iqilu.com/linshu/linshu_tv01
临沭生活频道,rtmp://wslivealone.iqilu.com/linshu/linshu_tv02
罗庄新闻综合,rtmp://jsylivealone.iqilu.com/live/luozhuang_tv01
罗庄影视频道,rtmp://jsylivealone.iqilu.com/live/luozhuang_tv02
蒙阴综合,rtmp://jsylivealone.iqilu.com/live/mengyin_tv01
蒙阴二套,rtmp://jsylivealone.iqilu.com/live/mengyin_tv02
平邑新闻频道,rtmp://jsylivealone.iqilu.com/pingyi/pingyi_tv01
平邑生活频道,rtmp://jsylivealone.iqilu.com/pingyi/pingyi_tv02
郯城综合频道,rtmp://jsylivealone.iqilu.com/live/tancheng_tv01
郯城电视二套,rtmp://jsylivealone.iqilu.com/live/tancheng_tv02
沂南综合频道,rtmp://jsylivealone.iqilu.com/live/yinan_tv01
沂南温泉旅游,rtmp://jsylivealone.iqilu.com/live/yinan_tv02
沂水电视一套,rtmp://jsylivealone.iqilu.com/live/yishui_tv01
沂水电视二套,rtmp://jsylivealone.iqilu.com/live/yishui_tv02
金乡新闻频道,rtmp://jsylivealone.iqilu.com/jinxiang/jinxiang_tv01
金乡生活频道,rtmp://jsylivealone.iqilu.com/jinxiang/jinxiang_tv02
嘉祥新闻综合,rtmp://jsylivealone.iqilu.com/jiaxiang/jiaxiang_tv01
嘉祥生活频道,rtmp://jsylivealone.iqilu.com/jiaxiang/jiaxiang_tv02
梁山新闻综合,rtmp://jsylivealone.iqilu.com/liangshan/liangshan_tv01
曲阜新闻频道,http://39.136.48.56:8089/PLTV/88888888/224/3221226209/index.m3u8
任城新闻生活,rtmp://jsylivealone.iqilu.com/rencheng/rencheng_tv01
任城影视娱乐,rtmp://jsylivealone.iqilu.com/rencheng/rencheng_tv02
泗水新闻综合,rtmp://jsylivealone.iqilu.com/live/sishui_tv01
泗水文化生活,rtmp://jsylivealone.iqilu.com/live/sishui_tv02
微山电视一套,rtmp://jsylivealone.iqilu.com/weishan/weishan_tv02
微山电视二套,rtmp://jsylivealone.iqilu.com/weishan/weishan_tv01
汶上新闻频道,rtmp://jsylivealone.iqilu.com/wenshang/wenshang_tv01
汶上生活频道,rtmp://jsylivealone.iqilu.com/wenshang/wenshang_tv02
鱼台综合频道,rtmp://wslivealone.iqilu.com/yutai/yutai_tv01
鱼台生活频道,rtmp://wslivealone.iqilu.com/yutai/yutai_tv02
兖州新闻频道,http://39.136.48.53:8089/PLTV/88888888/224/3221226140/index.m3u8
兖州生活频道,rtmp://jsylivealone.iqilu.com/live/yanzhou_tv02
邹城新闻综合,rtmp://jsylivealone.iqilu.com/zoucheng/zoucheng_tv01
邹城文化生活,rtmp://jsylivealone.iqilu.com/zoucheng/zoucheng_tv02
成武综合频道,rtmp://wslivealone.iqilu.com/chengwu/chengwu_tv01
成武综艺频道,rtmp://wslivealone.iqilu.com/chengwu/chengwu_tv02
曹县新闻综合,rtmp://jsylivealone.iqilu.com/live/caoxian_tv01
东明新闻综合,rtmp://jsylivealone.iqilu.com/live/dongming_tv01
定陶新闻频道,rtmp://wslivealone.iqilu.com/dingtao/dingtao_tv01
定陶综艺频道,rtmp://wslivealone.iqilu.com/dingtao/dingtao_tv02
鄄城综合频道,rtmp://jsylivealone.iqilu.com/live/juancheng_tv01
鄄城综艺频道,rtmp://jsylivealone.iqilu.com/live/juancheng_tv02
牡丹新闻综合,rtmp://jsylivealone.iqilu.com/mudan/mudan_tv01
牡丹综艺频道,rtmp://jsylivealone.iqilu.com/mudan/mudan_tv02
单县综合频道,rtmp://jsylivealone.iqilu.com/live/shanxian_tv01
郓城新闻综合,rtmp://jsylivealone.iqilu.com/live/yuncheng_tv01
郓城民生综艺,rtmp://jsylivealone.iqilu.com/live/yuncheng_tv02
山亭综合频道,rtmp://wslivealone.iqilu.com/shanting/shanting_tv01
枣庄市中区综合,rtmp://jsylivealone.iqilu.com/zaozhuangshizhong/zaozhuangshizhong_tv01
滕州综合频道,rtmp://jsylivealone.iqilu.com/tengzhou/tengzhou_tv01
滕州民生频道,rtmp://jsylivealone.iqilu.com/tengzhou/tengzhou_tv02
薛城新闻综合,rtmp://jsylivealone.iqilu.com/xuecheng/xuecheng_tv01
峄城综合频道,rtmp://jsylivealone.iqilu.com/live/yicheng_tv01
台儿庄新闻综合,rtmp://wslivealone.iqilu.com/taierzhuang/taierzhuang_tv01
东营区新闻综合,rtmp://jsylivealone.iqilu.com/dongying/dongying_tv01
东营区科教影视,rtmp://jsylivealone.iqilu.com/dongying/dongying_tv02
广饶新闻综合,rtmp://jsylivealone.iqilu.com/guangrao/guangrao_tv01
广饶科教文艺,rtmp://jsylivealone.iqilu.com/guangrao/guangrao_tv02
河口新闻综合,http://221.2.241.70:1234/live
河口党建生活,http://221.2.241.70:1235/live
垦利新闻频道,https://livealone302.iqilu.com/kenli/kenli_tv01/playlist.m3u8
利津新闻频道,rtmp://jsylivealone.iqilu.com/lijin/lijin_tv01
利津文化生活,rtmp://jsylivealone.iqilu.com/lijin/lijin_tv02
潍坊滨海新闻综合,https://livealone302.iqilu.com/binhai/binhai_tv.m3u8
昌乐新闻综合,rtmp://jsylivealone.iqilu.com/changle/changle_tv01
昌邑新闻综合,rtmp://wslivealone.iqilu.com/changyi/changyi_tv01
昌邑经济生活,rtmp://wslivealone.iqilu.com/changyi/changyi_tv02
坊子新闻综合,rtmp://jsylivealone.iqilu.com/fangziqu/fangziqu_tv01
高密新闻频道,https://jsylivealone302.iqilu.com/gaomi/gaomi_tv01.m3u8
高密党建农科,rtmp://jsylivealone.iqilu.com/gaomi/gaomi_tv02
寒亭综合频道,rtmp://jsylivealone.iqilu.com/live/hanting_tv01
奎文综合频道,rtmp://wslivealone.iqilu.com/kuiwen/kuiwen_tv01
临邑综合,rtmp://jsylivealone.iqilu.com/linyi/linyi_tv01
临邑二套,rtmp://jsylivealone.iqilu.com/linyi/linyi_tv02
青州综合频道,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8
青州文化旅游,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8
寿光新闻频道,http://p2bj.vzan.com/21334/659985645236886737/live.m3u8
寿光蔬菜频道,http://p2bj.vzan.com/21334/659985645236886737/live.m3u8
潍城综合频道,rtmp://jsylivealone.iqilu.com/weicheng/weicheng_tv01
诸城新闻综合,rtmp://wslivealone.iqilu.com/zhucheng/zhucheng_tv01
诸城生活娱乐,rtmp://wslivealone.iqilu.com/zhucheng/zhucheng_tv02
安丘新闻综合,rtmp://jsylivealone.iqilu.com/anqiu/anqiu_tv01
安丘民生频道,rtmp://jsylivealone.iqilu.com/anqiu/anqiu_tv02
陵城新闻频道,rtmp://jsylivealone.iqilu.com/lingcheng/lingcheng_tv02
乐陵新闻频道,rtmp://jsylivealone.iqilu.com/laoling/laoling_tv01
乐陵城市生活,rtmp://jsylivealone.iqilu.com/laoling/laoling_tv02
宁津新闻综合,rtmp://jsylivealone.iqilu.com/ningjin/ningjin_tv01
平原新闻频道,rtmp://jsylivealone.iqilu.com/pingyuan/pingyuan_tv01
齐河新闻频道,rtmp://jsylivealone.iqilu.com/qihe/qihe_tv01
庆云新闻频道,rtmp://jsylivealone.iqilu.com/qingyun/qingyun_tv01
庆云生活频道,rtmp://jsylivealone.iqilu.com/qingyun/qingyun_tv02
武城新闻综合,rtmp://jsylivealone.iqilu.com/live/wucheng_tv01
武城综艺影视,rtmp://jsylivealone.iqilu.com/live/wucheng_tv02
夏津综合频道,rtmp://jsylivealone.iqilu.com/live/xiajin_tv01
夏津公共频道,rtmp://jsylivealone.iqilu.com/live/xiajin_tv02
禹城新闻频道,rtmp://jsylivealone.iqilu.com/yucheng/yucheng_tv01
禹城综艺频道,rtmp://jsylivealone.iqilu.com/yucheng/yucheng_tv02
荣成综合频道,rtmp://jsylivealone.iqilu.com/rongcheng/rongcheng_tv01
荣成生活频道,rtmp://jsylivealone.iqilu.com/rongcheng/rongcheng_tv02
乳山新闻综合,rtmp://jsylivealone.iqilu.com/live/rushan_tv01
乳山生活频道,rtmp://jsylivealone.iqilu.com/live/rushan_tv02
文登电视一套,rtmp://jsylivealone.iqilu.com/live/wendeng_tv01
滨城综合频道,rtmp://jsylivealone.iqilu.com/bincheng/bincheng_tv01
博兴新闻,rtmp://jsylivealone.iqilu.com/boxing/boxing_tv01
博兴生活,rtmp://jsylivealone.iqilu.com/boxing/boxing_tv02
惠民综合,rtmp://jsylivealone.iqilu.com/live/huimin_tv01
惠民影视,rtmp://jsylivealone.iqilu.com/live/huimin_tv02
无棣综合频道,rtmp://jsylivealone.iqilu.com/wudi/wudi_tv01
无棣综艺频道,rtmp://jsylivealone.iqilu.com/wudi/wudi_tv02
阳信新闻综合,rtmp://jsylivealone.iqilu.com/yangxin/yangxin_tv01
邹平新闻频道,rtmp://jsylivealone.iqilu.com/zouping/zouping_tv01
邹平民生频道,rtmp://jsylivealone.iqilu.com/zouping/zouping_tv02
博山新闻频道,rtmp://jsylivealone.iqilu.com/boshan/boshan_tv01
博山图文频道,rtmp://jsylivealone.iqilu.com/boshan/boshan_tv02
高青综合频道,rtmp://jsylivealone.iqilu.com/gaoqing/gaoqing_tv01
桓台新闻频道,rtmp://jsylivealone.iqilu.com/huantai/huantai_tv01
桓台影视频道,rtmp://jsylivealone.iqilu.com/huantai/huantai_tv02
临淄新闻综合,rtmp://wslivealone.iqilu.com/linzi/linzi_tv01
临淄生活服务,rtmp://wslivealone.iqilu.com/linzi/linzi_tv02
沂源新闻频道,rtmp://wslivealone.iqilu.com/yiyuan/yiyuan_tv01
沂源生活频道,rtmp://wslivealone.iqilu.com/yiyuan/yiyuan_tv02
淄川新闻频道,rtmp://jsylivealone.iqilu.com/zichuan/zichuan_tv01
淄川生活频道,rtmp://jsylivealone.iqilu.com/zichuan/zichuan_tv02
张店综合频道,rtmp://jsylivealone.iqilu.com/zhangdian/zhangdian_tv01
张店图文频道,rtmp://jsylivealone.iqilu.com/zhangdian/zhangdian_tv02
周村综合频道,rtmp://jsylivealone.iqilu.com/zhoucun/zhoucun_tv01
周村电视二套,rtmp://jsylivealone.iqilu.com/zhoucun/zhoucun_tv02
茌平综合频道,rtmp://jsylivealone.iqilu.com/live/chiping_tv01
茌平生活频道,rtmp://jsylivealone.iqilu.com/live/chiping_tv02
东昌综合频道,rtmp://jsylivealone.iqilu.com/dongchangfu/dongchangfu_tv01
东阿新闻综合,http://39.136.48.104:8089/PLTV/88888888/224/3221226378/index.m3u8
东阿综艺信息,rtmp://jsylivealone.iqilu.com/donge/donge_tv02
高唐新闻综合,rtmp://jsylivealone.iqilu.com/gaotang/gaotang_tv01
高唐综艺频道,rtmp://jsylivealone.iqilu.com/gaotang/gaotang_tv02
冠县综合,rtmp://jsylivealone.iqilu.com/guanxian/guanxian_tv01
临清综合频道,rtmp://jsylivealone.iqilu.com/live/linqing_tv01
临清经济信息,rtmp://jsylivealone.iqilu.com/live/linqing_tv02
东平新闻频道,rtmp://jsylivealone.iqilu.com/dongping/dongping_tv01
东平民生频道,rtmp://jsylivealone.iqilu.com/dongping/dongping_tv02
岱岳综合频道,rtmp://jsylivealone.iqilu.com/daiyue/daiyue_tv01
肥城综合频道,rtmp://jsylivealone.iqilu.com/feicheng/feicheng_tv01
肥城生活频道,rtmp://jsylivealone.iqilu.com/feicheng/feicheng_tv02
宁阳综合频道,rtmp://wslivealone.iqilu.com/ningyang/ningyang_tv01
宁阳电视二套,rtmp://wslivealone.iqilu.com/ningyang/ningyang_tv02
泰山综合频道,rtmp://jsylivealone.iqilu.com/taishan/taishan_tv01
新泰综合频道,rtmp://jsylivealone.iqilu.com/xintai/xintai_tv01
新泰乡村频道,rtmp://jsylivealone.iqilu.com/xintai/xintai_tv02
沾化综合频道,rtmp://jsylivealone.iqilu.com/zhanhua/zhanhua_tv01
沾化综艺频道,rtmp://jsylivealone.iqilu.com/zhanhua/zhanhua_tv02
济铁电视台,rtmp://jsylivealone.iqilu.com/jitie/jitie_tv01
【上海】,#genre#
上海新闻,http://140.207.241.3:8080/live/program/live/xwzhhd/4000000/d1.m3u8
东方影视,http://111.11.123.49:6610/000000001000/5000000010000032212/1.m3u8?Contentid=5000000010000032212&livemode=1&stbId=3&channel-id=bestzb
上海外语,http://111.11.123.49:6610/000000001000/5000000010000030951/1.m3u8?Contentid=5000000010000030951&livemode=1&stbId=3&channel-id=bestzb
上海都市,http://111.11.123.49:6610/000000001000/5000000010000018926/1.m3u8?Contentid=5000000010000018926&livemode=1&stbId=3&channel-id=bestzb
上海新闻综合,http://111.11.123.49:6610/000000001000/7487426726248458200/1.m3u8?Contentid=7487426726248458200&livemode=1&stbId=3&channel-id=bestzb
东方影视,http://140.207.241.3:8080/live/program/live/dsjpd/1300000/d1.m3u8
上海外语,http://140.207.241.3:8080/live/program/live/wypd/1300000/d1.m3u8
东方财经浦东,http://111.11.123.49:6610/000000001000/7061949425579508455/1.m3u8?Contentid=7061949425579508455&livemode=1&stbId=3&channel-id=bestzb
上海都市,http://140.207.241.3:8080/live/program/live/ylpd/1300000/d1.m3u8
上海教育,https://live2018.setv.sh.cn/setv/programme10_ud.m3u8?auth_key=4794048378-0-0-06e60dd476e18047abd3be7701993ee8
东方购物,http://111.11.123.49:6610/000000001000/7193610710091417338/1.m3u8?Contentid=7193610710091417338&livemode=1&stbId=3&channel-id=bestzb
浦东电视台,https://pdtvlive.pudongtv.cn/live/pdtv.m3u8?txSecret=2c2c21f242e88c17cb02dfbe3671fa5c&txTime=63AFCDEA
嘉定电视台,https://pili-live-hls.wdit.com.cn/wditlive/15472c98517744b994e85c9c60cc93cf6a3b.m3u8
金山电视台,http://live.mudu.tv/watch/4zbn2f.m3u8
崇明电视台,https://pili-live-hls.wdit.com.cn/wditlive/c038f4fafbdf4f97ba74c74ad67259b931ee.m3u8
【山西】,#genre#
山西经济与科教,http://liveflash.sxrtv.com/live/sxfinance.m3u8
山西影视,http://liveflash.sxrtv.com/live/sxfilm.m3u8
山西社会与法治,http://liveflash.sxrtv.com/live/sxedu.m3u8
山西公共,http://liveflash.sxrtv.com/live/sxpublic.m3u8
黄河电视台,http://liveflash.sxrtv.com/live/huanghe.m3u8
太原经济生活,http://playhls.shineoninteraction.top/taiyuan/2.m3u8
阳泉综合,https://live.yqrtv.com/xwpd/sd/live.m3u8
阳泉科教,https://live.yqrtv.com/xwchne/sd/live.m3u8
晋城新闻,http://live.jinnews.com.cn/xwzh/sd/live.m3u8
晋城公共,http://live.jinnews.com.cn/ggpd/sd/live.m3u8
朔州新闻综合,http://live1.shuozhounews.cn/xwzh/sd/live.m3u8
朔州生活娱乐,http://live1.shuozhounews.cn/shyl/sd/live.m3u8
运城新闻综合,http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8
运城公共频道,http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8
运城科技教育,http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8
临汾三套,http://hw-play.lezhibo.com/live/8552545d9bab4781bd46e8b41249d0e3.m3u8
晋中新闻频道,http://jzlive.jztvnews.com:90/live/jzzh.m3u8
晋中公共频道,http://jzlive.jztvnews.com:90/live/jzgg.m3u8
长治新闻综合,http://111.53.105.2:8084/4b0bcd8509d748358b4450921fc3443b/h264_300k_ts/index.m3u8?type=hls_live_redirect
长治公共频道,http://111.53.105.2:8084/7223161a96984d81b711d762d7e7fdd1/h264_300k_ts/index.m3u8?type=hls_live_redirect
长治教育频道,http://111.53.105.2:8084/2b7f0174d0f44c34bf466fc0ab801a3a/h264_300k_ts/index.m3u8?type=hls_live_redirect
方山综合,https://ofaaw0rx.live.sxmty.com/live/hls/d9c7b07a99d54e74b7039fca758d5f3e/4572f3d4a3a745829a4ba7f17eafc264-1.m3u8
交城电视台,http://sxjc.chinashadt.com:2036/live/stream:jctv.stream/playlist.m3u8
柳林综合,http://pili-live-rtmp.212.i2863.com/i2863-212/live_212_336940.m3u8
柳林影视,http://pili-live-hls.212.i2863.com/i2863-212/live_212_316579.m3u8
离石综合频道,https://p4.weizan.cn/1135473620/373615394535215266/live.m3u8
文水新闻综合,http://wenshuicnc.v.wscdns.com/wenshui/wenshuiyidong_10097/index.m3u8&kdsplayer=media
孝义新闻综合,http://app.xygdcm.com:2036/live/stream:xy1.stream/playlist.m3u8
壶关电视台,http://zmjp3jin.live.sxmty.com/live/hls/268fe96f955d496db37fb10bb887cda9/fc196029d289449ea524a94a95379a0d.m3u8
黎城综合频道,http://111.53.96.67:8081/live/1/index.m3u8
平顺综合,https://stream.icelook.cn/2daa869d1623782d/6679643898219856900_1602492802.m3u8?auth_key=1893456000-0-0-8c6e3e73d78411a6bd6e2faef2b275d0
上党区电视台,http://live.czmarathon.net/AppName/StreamName.m3u8?auth_key=1724003117-0-0-2b482c403162887c5bcbd30d0c89ddcb
屯留综合频道,http://qqlivepull.seedata.top/live/tunliu_video1.m3u8
武乡新闻综合,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8
襄垣电视,http://video.xyxrmt.com/lsdream/2MAgsgb/1000/live.m3u8
长子综合频道,http://zzlive.zzc-media.com:8092/live/xwzh.m3u8
阳曲综合,https://83awgyp5.live.sxmty.com/live/hls/6f6f4b36f9bd42628b718b595ba507ed/724b7e8907a8414d873eb2a2f69bfa18.m3u8
怀仁综合频道,http://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc.m3u8
平鲁综合频道,https://stream.icelook.cn/790d0a0f38c07f31/6728300245723120644_1609747594.m3u8?auth_key=1893456000-0-0-0cc4be5653a88cdb748a4543643d0fdb
潞城新闻综合,http://59.48.42.6:62204/lucheng.m3u8
平遥新闻综合,https://tntgjhjb.live.sxmty.com/live/hls/3a4585ac11ec4e1bb07b419101b370c3/baf63e2b313440c2a25d7859f9b73b05-1.m3u8
安泽综合,https://qnwjgp6u.live.sxmty.com/live/hls/8004b4759fae489b8ab0d40ce1290fe2/d77ec722dd494a5e92caf5ea283f232d-1.m3u8
大宁综合,http://live.daningtv.com/channel1/sd/live.m3u8
汾西综合,https://qmmqvzoz.live.sxmty.com/live/hls/f24f8a390c084386a564074c9260100c/be3fdf07606145739ab2c4b80fe0136a.m3u8
洪洞综合,http://ws8rktr8.live.sxmty.com/live/hls/4227fed8da394274ad72bd476a9fb6ef/29b7cef8cd4f4059850c263339a4a673-1.m3u8
吉县新闻综合,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8
襄汾综合,http://7sycrzf7.live.sxmty.com/live/hls/da9222d15ce7491d85fe3519e5201df5/af161dfd2a434b22b3b75fdd72fb9038-1.m3u8
